602,1706195144.6850228,distance,0.5654069,0.5261608,0.5261608,0.53100425,outOfDestination,,,,,,
603,1706195144.7494469,distance,0.5594622,0.5238215,0.5238215,0.5284317,outOfDestination,,,,,,
604,1706195144.815284,distance,0.5541544,0.5188214,0.5188214,0.52276003,outOfDestination,,,,,,
605,1706195144.88451,distance,0.5478047,0.5138036,0.5138036,0.5180936,outOfDestination,,,,,,
606,1706195144.948766,distance,0.5413335,0.5089465,0.5089465,0.51347715,outOfDestination,,,,,,
607,1706195145.015882,distance,0.53377926,0.50351787,0.50351787,0.50830287,outOfDestination,,,,,,
608,1706195145.0827332,distance,0.5240974,0.4951429,0.4951429,0.50160074,outOfDestination,,,,,,
609,1706195145.1496139,distance,0.5153533,0.48691067,0.48691067,0.49418783,outOfDestination,,,,,,
610,1706195145.216905,distance,0.5093929,0.48127088,0.48127088,0.4875135,outOfDestination,,,,,,
611,1706195145.2836618,distance,0.50465286,0.47477087,0.47477087,0.4807179,outOfDestination,,,,,,
612,1706195145.348911,distance,0.5002992,0.47095835,0.47095835,0.4754376,outOfDestination,,,,,,
613,1706195145.415351,distance,0.49788424,0.46931252,0.46931252,0.47201583,outOfDestination,,,,,,
614,1706195145.481641,distance,0.49431247,0.4667709,0.4667709,0.46901083,outOfDestination,nonCover,,,,,
615,1706195145.548584,distance,0.4899805,0.46514586,0.46514586,0.46689996,outOfDestination,,,,,,
616,1706195145.615732,distance,0.48589143,0.462,0.462,0.46439582,outOfDestination,,,,,,
617,1706195145.685028,distance,0.48039454,0.45714584,0.45714584,0.46074578,outOfDestination,,,,,,
618,1706195145.7491422,distance,0.47505933,,,,,,,,,,
619,1706195145.815145,distance,0.46997416,0.4482709,0.4482709,0.45318753,outOfDestination,,,,,,
620,1706195145.882132,distance,0.4661977,,,,,,,,,,
621,1706195145.9493861,distance,0.4625157,,,,,,,,,,
622,1706195146.015678,distance,0.45714355,,,,,,,,,,
623,1706195146.08113,distance,0.45313624,,,,,,,,,,
624,1706195146.151108,distance,0.4491922,,,,,,,,,,
625,1706195146.2148972,distance,0.4474024,,,,,,,,,,
626,1706195146.282557,distance,0.4463463,,,,,,,,,,
627,1706195146.348762,distance,0.44513628,,,,,,,,,,
628,1706195146.415566,distance,0.44507152,,,,,,,,,,
629,1706195146.481882,distance,0.4453095,,,,,nonCover,,,,,
630,1706195146.548526,distance,0.44630146,,,,,,,,,,
631,1706195146.614056,distance,0.44764182,,,,,,,,,,
632,1706195146.682611,distance,0.44911933,,,,,,,,,,
633,1706195146.7522411,distance,0.4505396,,,,,,,,,,
634,1706195146.815135,distance,0.45175412,,,,,,,,,,
635,1706195146.8815398,distance,0.45254868,,,,,,,,,,
636,1706195146.948323,distance,0.4537863,,,,,,,,,,
637,1706195147.0150042,distance,0.4544264,,,,,,,,,,
638,1706195147.082374,distance,0.454602,,,,,,,,,,
639,1706195147.148368,distance,0.4551137,,,,,,,,,,
640,1706195147.215876,distance,0.45630622,,,,,,,,,,
641,1706195147.2839,distance,0.45688257,,,,,,,,,,
642,1706195147.348464,distance,0.4576651,,,,,,,,,,
643,1706195147.415391,distance,0.45844084,,,,,,,,,,
644,1706195147.482559,distance,0.4590263,,,,,rightCover,,,,,
645,1706195147.5486069,distance,0.45950544,,,,,,,,,,
646,1706195147.614866,distance,0.45991057,,,,,,,,,,
647,1706195147.682333,distance,0.46033534,,,,,,,,,,
648,1706195147.751924,distance,0.46076986,,,,,,,,,,
649,1706195147.817163,distance,0.46126044,,,,,,,,,,
650,1706195147.8818731,distance,0.46198457,,,,,,,,,,
651,1706195147.952591,distance,0.46259972,,,,,,,,,,
652,1706195148.0144448,distance,0.46310687,,,,,,,,,,
653,1706195148.0822902,distance,0.46388066,,,,,,,,,,
654,1706195148.1490731,distance,0.46471792,,,,,,,,,,
655,1706195148.214824,distance,0.46505508,,,,,,,,,,
656,1706195148.282278,distance,0.4650637,,,,,,,,,,
657,1706195148.351296,distance,0.46548066,,,,,,,,,,
658,1706195148.4150991,distance,0.466229,,,,,,,,,,
659,1706195148.482717,distance,0.4669883,,,,,rightCover,,,,,
660,1706195148.5584059,distance,0.46702144,,,,,,,,,,
661,1706195148.614956,distance,0.46720195,,,,,,,,,,
662,1706195148.681814,distance,0.46788964,,,,,,,,,,
663,1706195148.749261,distance,0.46796697,,,,,,,,,,
664,1706195148.815116,distance,0.46783325,,,,,,,,,,
665,1706195148.884963,distance,0.46826378,,,,,,,,,,
666,1706195148.948275,distance,0.46880412,,,,,,,,,,
667,1706195149.014909,distance,0.4695184,,,,,,,,,,
668,1706195149.084619,distance,0.47052702,,,,,,,,,,
669,1706195149.148693,distance,0.47149202,,,,,,,,,,
670,1706195149.21708,distance,0.47333556,,,,,,,,,,
671,1706195149.2825541,distance,0.4724314,0.4349167,0.4349167,0.4349167,outOfDestination,,,,,,
672,1706195149.347291,distance,0.47260508,0.4329792,0.4329792,0.433625,outOfDestination,,,,,,
673,1706195149.415851,distance,0.4704785,0.43064287,0.43064287,0.4320571,outOfDestination,,,,,,
674,1706195149.482449,distance,0.47009975,0.42901787,0.42901787,0.4307495,outOfDestination,,,,,,
675,1706195149.549121,distance,0.47048986,0.42857146,0.42857146,0.42953894,outOfDestination,nonCover,,,,,
676,1706195149.615031,distance,0.4706907,0.43023214,0.43023214,0.42968854,outOfDestination,,,,,,
677,1706195149.681463,distance,0.47022888,0.42975,0.42975,0.42958927,outOfDestination,,,,,,
678,1706195149.749058,distance,0.4704836,0.42916074,0.42916074,0.42940283,outOfDestination,,,,,,
679,1706195149.817141,distance,0.4701789,0.4290536,0.4290536,0.42926553,outOfDestination,,,,,,
680,1706195149.882179,distance,0.4699746,0.43037504,0.43037504,0.42978856,outOfDestination,,,,,,
681,1706195149.9521809,distance,0.47007522,0.4316607,0.4316607,0.43063498,outOfDestination,,,,,,
682,1706195150.0183048,distance,0.46924677,0.4328393,0.4328393,0.43170786,outOfDestination,,,,,,
683,1706195150.085867,distance,0.4690041,0.4342143,0.4342143,0.43301505,outOfDestination,,,,,,
684,1706195150.153481,distance,0.4714405,0.4328036,0.4328036,0.4330107,outOfDestination,,,,,,
685,1706195150.21942,distance,0.47172093,0.43821427,0.43821427,0.4356307,outOfDestination,,,,,,
686,1706195150.2813601,distance,0.4724756,0.44192857,0.44192857,0.4381424,outOfDestination,,,,,,
687,1706195150.350281,distance,0.4715035,0.44544643,0.44544643,0.44192782,outOfDestination,,,,,,
688,1706195150.4208488,distance,0.47173563,0.4478542,0.4478542,0.44517142,outOfDestination,,,,,,
689,1706195150.48753,distance,0.47280586,0.44883338,0.44883338,0.44722787,outOfDestination,,,,,,
690,1706195150.552895,distance,0.47433394,,,,,,,,,,
691,1706195150.615777,distance,0.4760353,,,,,rightCover,,,,,
692,1706195150.693369,distance,0.4787279,,,,,,,,,,
693,1706195150.748148,distance,0.4808576,,,,,,,,,,
694,1706195150.815459,distance,0.4817263,,,,,,,,,,
695,1706195150.882049,distance,0.48204416,,,,,,,,,,
696,1706195150.948842,distance,0.48161826,,,,,,,,,,
697,1706195151.015615,distance,0.48168784,,,,,,,,,,
698,1706195151.081602,distance,0.48168516,,,,,,,,,,
699,1706195151.14856,distance,0.48182374,0.45414582,0.45414582,0.45414582,outOfDestination,,,,,,
700,1706195151.215159,distance,0.4813755,0.45402086,0.45402086,0.4540625,outOfDestination,,,,,,
701,1706195151.282171,distance,0.48185655,0.45470834,0.45470834,0.45441857,outOfDestination,,,,,,
702,1706195151.349241,distance,0.4826082,0.4547709,0.4547709,0.4545609,outOfDestination,,,,,,
703,1706195151.4171162,distance,0.48254445,0.45487508,0.45487508,0.45472088,outOfDestination,,,,,,
704,1706195151.48188,distance,0.48196808,0.45452085,0.45452085,0.45466834,outOfDestination,,,,,,
705,1706195151.5491161,distance,0.48153317,0.45360413,0.45360413,0.45416752,outOfDestination,,,,,,
706,1706195151.616664,distance,0.4792207,0.451,0.451,0.45265335,outOfDestination,,,,,,
707,1706195151.6818318,distance,0.47525993,0.44427085,0.44427085,0.44860914,outOfDestination,nonCover,,,,,
708,1706195151.748244,distance,0.47056836,0.43669647,0.43669647,0.44283178,outOfDestination,,,,,,
709,1706195151.815856,distance,0.4686196,0.43219644,0.43219644,0.43887842,outOfDestination,,,,,,
710,1706195151.881751,distance,0.46799916,0.431375,0.431375,0.43397105,outOfDestination,,,,,,
711,1706195151.948744,distance,0.4702069,0.43392858,0.43392858,0.43432552,outOfDestination,,,,,,
712,1706195152.015473,distance,0.47188652,0.43916067,0.43916067,0.43582356,outOfDestination,,,,,,
713,1706195152.0841088,distance,0.47279614,0.4422322,0.4422322,0.43886355,,,,,,,
714,1706195152.148052,distance,0.4736271,0.44533926,0.44533926,0.44223568,outOfDestination,,,,,,
715,1706195152.214781,distance,0.47992057,0.45041668,0.45041668,0.44653785,outOfDestination,,,,,,
716,1706195152.2811341,distance,0.48402923,0.45264286,0.45264286,0.4496907,,,,,,,
717,1706195152.358714,distance,0.47986132,0.45314288,0.45314288,0.4516502,,,,,,,
718,1706195152.414349,distance,0.47908905,0.4534167,0.4534167,0.45286715,,,,,,,
